09/10/19	19:30:25	10014178.8	24.1
09/10/19	19:30:26	10014178.9	24.1
09/10/19	19:30:27	10014179.1	24.1
09/10/19	19:30:28	10014179.2	24.1
09/10/19	19:30:29	10014179.3	24.1
09/10/19	19:30:30	10014179.3	24.1
09/10/19	19:30:31	10014179.3	24.1
09/10/19	19:30:32	10014179.2	24.1
09/10/19	19:30:33	10014179.1	24.1
09/10/19	19:30:34	10014178.9	24.1
09/10/19	19:30:35	10014178.7	24.1
09/10/19	19:30:36	10014178.6	24.1
09/10/19	19:30:37	10014178.5	24.1
09/10/19	19:30:38	10014178.5	24.1
09/10/19	19:30:39	10014178.5	24.1
09/10/19	19:30:40	10014178.5	24.1
09/10/19	19:30:41	10014178.5	24.1
09/10/19	19:30:42	10014178.6	24.1
09/10/19	19:30:43	10014178.8	24.1
09/10/19	19:30:44	10014179.0	24.1
09/10/19	19:30:45	10014179.2	24.1
09/10/19	19:30:46	10014179.4	24.1
09/10/19	19:30:47	10014179.5	24.1
09/10/19	19:30:48	10014179.6	24.1
09/10/19	19:30:49	10014179.7	24.1
09/10/19	19:30:50	10014179.7	24.1
09/10/19	19:30:51	10014179.7	24.1
09/10/19	19:30:52	10014179.7	24.1
09/10/19	19:30:53	10014179.6	24.1
09/10/19	19:30:54	10014179.5	24.1
09/10/19	19:30:55	10014179.4	24.1
09/10/19	19:30:56	10014179.2	24.1
09/10/19	19:30:57	10014179.0	24.1
09/10/19	19:30:58	10014178.8	24.1
09/10/19	19:30:59	10014178.5	24.1
09/10/19	19:31:00	10014178.3	24.1
09/10/19	19:31:01	10014178.1	24.1
09/10/19	19:31:02	10014177.9	24.1
09/10/19	19:31:03	10014177.7	24.1
09/10/19	19:31:04	10014177.5	24.1
09/10/19	19:31:05	10014177.3	24.1
09/10/19	19:31:06	10014177.1	24.1
09/10/19	19:31:07	10014176.9	24.1
09/10/19	19:31:08	10014176.6	24.1
09/10/19	19:31:09	10014176.4	24.1
09/10/19	19:31:10	10014176.2	24.1
09/10/19	19:31:11	10014176.0	24.1
09/10/19	19:31:12	10014175.8	24.1
09/10/19	19:31:13	10014175.5	24.1
09/10/19	19:31:14	10014175.2	24.1
09/10/19	19:31:15	10014174.9	24.1
09/10/19	19:31:16	10014174.7	24.1
09/10/19	19:31:17	10014174.7	24.1
09/10/19	19:31:18	10014174.7	24.1
09/10/19	19:31:19	10014174.7	24.1
09/10/19	19:31:20	10014174.9	24.1
09/10/19	19:31:21	10014175.2	24.1
09/10/19	19:31:22	10014175.6	24.1
09/10/19	19:31:23	10014176.2	24.1
09/10/19	19:31:24	10014176.9	24.1
09/10/19	19:31:25	10014177.6	24.1
09/10/19	19:31:26	10014178.4	24.1
09/10/19	19:31:27	10014179.3	24.1
09/10/19	19:31:28	10014180.0	24.1
09/10/19	19:31:29	10014180.8	24.1
09/10/19	19:31:30	10014181.5	24.1
09/10/19	19:31:31	10014182.1	24.1
09/10/19	19:31:32	10014182.6	24.1
09/10/19	19:31:33	10014183.0	24.1
09/10/19	19:31:34	10014183.3	24.1
09/10/19	19:31:35	10014183.6	24.1
09/10/19	19:31:36	10014183.8	24.1
09/10/19	19:31:37	10014183.9	24.1
09/10/19	19:31:38	10014184.1	24.1
09/10/19	19:31:39	10014184.3	24.1
09/10/19	19:31:40	10014184.5	24.1
09/10/19	19:31:41	10014184.7	24.1
09/10/19	19:31:42	10014185.0	24.1
09/10/19	19:31:43	10014185.3	24.1
09/10/19	19:31:44	10014185.7	24.1
09/10/19	19:31:45	10014186.2	24.1
09/10/19	19:31:46	10014186.8	24.1
09/10/19	19:31:47	10014187.4	24.1
09/10/19	19:31:48	10014187.9	24.1
09/10/19	19:31:49	10014188.4	24.1
09/10/19	19:31:50	10014188.9	24.1
09/10/19	19:31:51	10014189.5	24.1
09/10/19	19:31:52	10014190.0	24.1
09/10/19	19:31:53	10014190.6	24.1
09/10/19	19:31:54	10014191.1	24.1
09/10/19	19:31:55	10014191.6	24.1
09/10/19	19:31:56	10014192.0	24.1
09/10/19	19:31:57	10014192.4	24.1
09/10/19	19:31:58	10014193.1	24.1
09/10/19	19:31:59	10014193.7	24.1
09/10/19	19:32:00	10014194.3	24.1
09/10/19	19:32:01	10014194.9	24.1
09/10/19	19:32:02	10014195.6	24.1
09/10/19	19:32:03	10014196.3	24.1
09/10/19	19:32:04	10014197.0	24.1
09/10/19	19:32:05	10014197.6	24.1
09/10/19	19:32:06	10014198.2	24.1
09/10/19	19:32:07	10014198.9	24.1
09/10/19	19:32:08	10014199.3	24.1
09/10/19	19:32:09	10014199.7	24.1
09/10/19	19:32:10	10014200.2	24.1
09/10/19	19:32:11	10014200.6	24.1
09/10/19	19:32:12	10014200.9	24.1
09/10/19	19:32:13	10014201.1	24.1
09/10/19	19:32:14	10014201.3	24.1
09/10/19	19:32:15	10014201.6	24.1
09/10/19	19:32:16	10014202.0	24.1
09/10/19	19:32:17	10014202.3	24.1
09/10/19	19:32:18	10014202.6	24.2
09/10/19	19:32:19	10014202.9	24.2
09/10/19	19:32:20	10014203.1	24.2
09/10/19	19:32:21	10014203.3	24.2
09/10/19	19:32:22	10014203.6	24.2
09/10/19	19:32:23	10014203.9	24.2
09/10/19	19:32:24	10014204.2	24.2
09/10/19	19:32:25	10014204.4	24.2
09/10/19	19:32:26	10014204.5	24.2
09/10/19	19:32:27	10014204.7	24.2
09/10/19	19:32:28	10014204.9	24.2
09/10/19	19:32:29	10014205.1	24.2
09/10/19	19:32:30	10014205.3	24.2
09/10/19	19:32:31	10014205.5	24.2
09/10/19	19:32:32	10014205.6	24.2
09/10/19	19:32:33	10014205.8	24.2
09/10/19	19:32:34	10014206.0	24.2
09/10/19	19:32:35	10014206.2	24.2
09/10/19	19:32:36	10014206.4	24.2
09/10/19	19:32:37	10014206.5	24.2
09/10/19	19:32:38	10014206.5	24.2
09/10/19	19:32:39	10014206.5	24.2
09/10/19	19:32:40	10014206.5	24.2
09/10/19	19:32:41	10014206.5	24.2
09/10/19	19:32:42	10014206.5	24.2
09/10/19	19:32:43	10014206.2	24.2
09/10/19	19:32:44	10014205.8	24.2
09/10/19	19:32:45	10014205.3	24.2
09/10/19	19:32:46	10014204.8	24.2
09/10/19	19:32:47	10014204.1	24.2
09/10/19	19:32:48	10014203.3	24.2
09/10/19	19:32:49	10014202.4	24.2
09/10/19	19:32:50	10014201.0	24.2
09/10/19	19:32:51	10014199.6	24.2
09/10/19	19:32:52	10014197.8	24.2
09/10/19	19:32:53	10014196.0	24.2
09/10/19	19:32:54	10014194.1	24.2
09/10/19	19:32:55	10014192.3	24.2
09/10/19	19:32:56	10014190.0	24.2
09/10/19	19:32:57	10014187.8	24.2
09/10/19	19:32:58	10014185.0	24.2
09/10/19	19:32:59	10014182.2	24.2
09/10/19	19:33:00	10014179.3	24.2
09/10/19	19:33:01	10014176.4	24.2
09/10/19	19:33:02	10014173.9	24.2
09/10/19	19:33:03	10014171.3	24.2
09/10/19	19:33:04	10014168.9	24.2
09/10/19	19:33:05	10014166.2	24.2
09/10/19	19:33:06	10014163.9	24.2
09/10/19	19:33:07	10014161.5	24.2
09/10/19	19:33:08	10014159.8	24.1
09/10/19	19:33:09	10014158.0	24.1
09/10/19	19:33:10	10014156.8	24.1
09/10/19	19:33:11	10014155.4	24.1
09/10/19	19:33:12	10014154.0	24.1
09/10/19	19:33:13	10014152.4	24.1
09/10/19	19:33:14	10014150.7	24.1
09/10/19	19:33:15	10014149.1	24.1
09/10/19	19:33:16	10014147.6	24.1
09/10/19	19:33:17	10014146.2	24.1
09/10/19	19:33:18	10014144.8	24.1
09/10/19	19:33:19	10014143.5	24.1
09/10/19	19:33:20	10014142.1	24.1
09/10/19	19:33:21	10014140.8	24.1
09/10/19	19:33:22	10014139.4	24.1
09/10/19	19:33:23	10014138.5	24.1
09/10/19	19:33:24	10014137.5	24.1
09/10/19	19:33:25	10014136.7	24.1
09/10/19	19:33:26	10014135.8	24.1
09/10/19	19:33:27	10014135.0	24.1
09/10/19	19:33:28	10014134.3	24.1
09/10/19	19:33:29	10014133.7	24.1
09/10/19	19:33:30	10014133.1	24.1
09/10/19	19:33:31	10014132.6	24.1
09/10/19	19:33:32	10014132.1	24.1
09/10/19	19:33:33	10014131.6	24.1
09/10/19	19:33:34	10014131.2	24.1
09/10/19	19:33:35	10014130.8	24.1
09/10/19	19:33:36	10014130.5	24.1
09/10/19	19:33:37	10014130.2	24.1
09/10/19	19:33:38	10014129.9	24.1
09/10/19	19:33:39	10014129.6	24.1
09/10/19	19:33:40	10014129.4	24.1
09/10/19	19:33:41	10014129.3	24.1
09/10/19	19:33:42	10014129.3	24.1
09/10/19	19:33:43	10014129.3	24.1
09/10/19	19:33:44	10014129.4	24.1
09/10/19	19:33:45	10014129.5	24.1
09/10/19	19:33:46	10014129.6	24.1
09/10/19	19:33:47	10014129.7	24.1
09/10/19	19:33:48	10014129.8	24.1
09/10/19	19:33:49	10014129.9	24.1
09/10/19	19:33:50	10014129.9	24.1
09/10/19	19:33:51	10014129.9	24.1
09/10/19	19:33:52	10014129.9	24.1
09/10/19	19:33:53	10014129.8	24.1
09/10/19	19:33:54	10014129.7	24.1
09/10/19	19:33:55	10014129.7	24.1
09/10/19	19:33:56	10014129.7	24.1
09/10/19	19:33:57	10014129.7	24.1
09/10/19	19:33:58	10014129.7	24.1
09/10/19	19:33:59	10014129.7	24.1
09/10/19	19:34:00	10014129.7	24.1
09/10/19	19:34:01	10014129.7	24.1
09/10/19	19:34:02	10014129.8	24.1
09/10/19	19:34:03	10014129.9	24.1
09/10/19	19:34:04	10014130.0	24.1
09/10/19	19:34:05	10014130.0	24.1
09/10/19	19:34:06	10014130.1	24.1
09/10/19	19:34:07	10014130.1	24.1
09/10/19	19:34:08	10014130.2	24.1
09/10/19	19:34:09	10014130.3	24.1
09/10/19	19:34:10	10014130.4	24.1
09/10/19	19:34:11	10014130.5	24.1
09/10/19	19:34:12	10014130.6	24.1
09/10/19	19:34:13	10014130.7	24.1
09/10/19	19:34:14	10014130.8	24.1
09/10/19	19:34:15	10014130.9	24.1
09/10/19	19:34:16	10014130.9	24.1
09/10/19	19:34:17	10014131.0	24.1
09/10/19	19:34:18	10014131.1	24.1
09/10/19	19:34:19	10014131.3	24.1
09/10/19	19:34:20	10014131.5	24.1
09/10/19	19:34:21	10014131.7	24.1
09/10/19	19:34:22	10014131.9	24.1
09/10/19	19:34:23	10014132.1	24.1
09/10/19	19:34:24	10014132.3	24.1
09/10/19	19:34:25	10014132.5	24.1
09/10/19	19:34:26	10014132.7	24.1
09/10/19	19:34:27	10014132.9	24.1
09/10/19	19:34:28	10014133.1	24.1
09/10/19	19:34:29	10014133.2	24.0
09/10/19	19:34:30	10014133.3	24.0
09/10/19	19:34:31	10014133.4	24.0
09/10/19	19:34:32	10014133.5	24.0
09/10/19	19:34:33	10014133.6	24.0
09/10/19	19:34:34	10014133.7	24.0
09/10/19	19:34:35	10014133.8	24.1
09/10/19	19:34:36	10014133.9	24.0
09/10/19	19:34:37	10014133.9	24.0
09/10/19	19:34:38	10014133.9	24.1
09/10/19	19:34:39	10014133.9	24.1
